,,,,,,,,,,PAGE: 15,
<< Back to Document Map,,,,,,,,,,,
,,,,,,,,,,,
ORINumber,Agency,Population,Murder,Rape,Robbery,Assault,Burglary,Larceny,Auto Theft,Total,Months
,,,,,,,,,,,
,Number of Clearances,,0,0,0,1,0,1,0,2,0
,Percent Cleared,,0,0,0,100,0,33,0,33,0
,Number of Arrests,,0,0,0,2,1,6,0,9,0
NJ0151800,MANCHESTER TWP PD,42939,,,,,,,,,
,Number of Offenses,,2,0,3,6,51,216,12,290,12
,"Rate Per 100,000",,4.6,0,6.9,13.9,118.7,502.9,28,675.3,0
,Number of Clearances,,3,1,4,3,14,47,5,77,0
,Percent Cleared,,300,0,400,233,157,91,141,110,0
,Number of Arrests,,3,0,2,7,8,26,3,49,0
NJ0151900,MANTOLOKING BORO PD,249,,,,,,,,,
,Number of Offenses,,0,0,0,0,0,3,2,5,12
,"Rate Per 100,000",,0,0,0,0,0,1204.8,803.2,2008,0
,Number of Clearances,,0,0,0,0,0,0,2,2,0
,Percent Cleared,,0,0,0,0,0,0,100,100,0
,Number of Arrests,,0,0,0,0,0,0,1,1,0
NJ0158900,OCEAN CO PROSECUTOR'S OFFICE,0,,,,,,,,,
,Number of Offenses,,0,0,0,0,0,0,0,0,12
,"Rate Per 100,000",,0,0,0,0,0,0,0,0,0
,Number of Clearances,,0,0,0,0,0,0,0,0,0
,Percent Cleared,,0,0,0,0,0,0,0,0,0
,Number of Arrests,,0,0,0,0,0,0,0,0,0
NJ0152000,OCEAN TWP PD,9045,,,,,,,,,
,Number of Offenses,,0,1,0,3,6,32,0,42,12
,"Rate Per 100,000",,0,11.1,0,33.2,66.4,353.7,0,464.3,0
,Number of Clearances,,0,1,0,3,2,2,0,8,0
,Percent Cleared,,0,100,0,200,100,29,0,72,0
,Number of Arrests,,0,1,0,3,3,3,0,10,0
NJ0152100,OCEANGATE BORO PD,2001,,,,,,,,,
,Number of Offenses,,0,0,1,0,7,17,0,25,12
,"Rate Per 100,000",,0,0,50,0,349.8,849.6,0,1249.5,0
,Number of Clearances,,0,0,0,0,1,0,0,1,0
,Percent Cleared,,0,0,0,0,25,0,0,10,0
,Number of Arrests,,0,0,0,0,0,0,0,0,0
NJ0152200,PINE BEACH BORO PD,2148,,,,,,,,,
,Number of Offenses,,0,0,0,1,2,20,0,23,11
,"Rate Per 100,000",,0,0,0,46.6,93.2,931.1,0,1070.8,0
,Number of Clearances,,0,0,0,1,0,0,0,1,0
,Percent Cleared,,0,0,0,100,0,0,0,8,0
,Number of Arrests,,0,0,0,0,0,0,0,0,0
NJ0152300,PLUMSTED TWP PD,8460,,,,,,,,,
,Number of Offenses,,0,1,0,4,12,19,1,37,12
,"Rate Per 100,000",,0,11.8,0,47.2,141.9,224.6,11.8,437.4,0
,Number of Clearances,,0,0,0,3,2,2,0,7,0
,Percent Cleared,,0,0,0,200,133,50,0,102,0
,Number of Arrests,,0,1,0,2,0,1,0,4,0
NJ0152500,POINT PLEASANT BEACH PD,4472,,,,,,,,,
,Number of Offenses,,0,0,1,4,20,24,10,59,12
,"Rate Per 100,000",,0,0,22.4,89.5,447.2,536.7,223.6,1319.3,0
,Number of Clearances,,0,0,0,3,1,6,0,10,0
,Percent Cleared,,0,0,0,200,17,117,0,70,0
,Number of Arrests,,0,0,0,3,0,5,0,8,0
NJ0152400,POINT PLEASANT BORO PD,18474,,,,,,,,,
,Number of Offenses,,0,0,0,15,24,74,5,118,11
,"Rate Per 100,000",,0,0,0,81.2,130,400.6,27,638.8,0
,Number of Clearances,,0,0,0,14,10,15,0,39,0
,Percent Cleared,,0,0,0,386,156,86,0,134,0
,Number of Arrests,,0,0,0,12,10,13,0,35,0
NJ0152600,SEASIDE HEIGHTS PD,2872,,,,,,,,,
,Number of Offenses,,0,0,1,11,21,141,4,178,12
,"Rate Per 100,000",,0,0,34.8,383,731.2,4909.6,139.2,6197.7,0
,Number of Clearances,,0,0,0,9,4,32,3,48,0
,Percent Cleared,,0,0,0,317,67,78,200,102,0
,Number of Arrests,,0,0,0,10,4,30,0,44,0
NJ0152700,SEASIDE PARK PD,1526,,,,,,,,,
,Number of Offenses,,0,0,1,2,6,14,0,23,12
,"Rate Per 100,000",,0,0,65.5,131,393.2,917.5,0,1507.2,0
,Number of Clearances,,0,0,0,2,1,3,0,6,0
,Percent Cleared,,0,0,0,200,33,100,0,87,0
,Number of Arrests,,0,0,1,1,0,6,0,8,0
NJ0152800,SHIP BOTTOM BORO PD,1129,,,,,,,,,
