,,,,,,,,,,PAGE: 3,
<< Back to Document Map,,,,,,,,,,,
,,,,,,,,,,,
ORINumber,Agency,Population,Murder,Rape,Robbery,Assault,Burglary,Larceny,Auto Theft,Total,Months
,,,,,,,,,,,
,"Rate Per 100,000",,0,16.4,24.5,97.9,81.6,1199.8,81.6,1501.6,0
,Number of Clearances,,0,0,0,7,1,23,2,33,0
,Percent Cleared,,0,0,0,258,20,62,83,73,0
,Number of Arrests,,0,0,0,12,3,31,2,48,0
NJ0031900,MANSFIELD TWP PD,8577,,,,,,,,,
,Number of Offenses,,0,0,3,5,10,26,10,54,12
,"Rate Per 100,000",,0,0,35,58.4,116.5,303.1,116.6,629.6,0
,Number of Clearances,,0,0,1,4,1,4,0,10,0
,Percent Cleared,,0,0,50,267,50,58,0,78,0
,Number of Arrests,,0,0,1,0,0,1,0,2,0
NJ0032000,MAPLE SHADE PD,18772,,,,,,,,,
,Number of Offenses,,0,8,17,28,41,272,31,397,12
,"Rate Per 100,000",,0,42.7,90.6,149.2,218.4,1449,165.1,2114.9,0
,Number of Clearances,,0,0,3,19,4,31,4,61,0
,Percent Cleared,,0,0,83,277,42,47,54,63,0
,Number of Arrests,,0,0,3,21,6,36,4,70,0
NJ0032200,MEDFORD LAKES PD,3995,,,,,,,,,
,Number of Offenses,,0,0,0,3,4,12,0,19,12
,"Rate Per 100,000",,0,0,0,75.1,100.1,300.3,0,475.6,0
,Number of Clearances,,0,0,0,0,0,4,0,4,0
,Percent Cleared,,0,0,0,0,0,100,0,100,0
,Number of Arrests,,0,0,0,0,0,3,0,3,0
NJ0032100,MEDFORD TWP PD,23558,,,,,,,,,
,Number of Offenses,,0,2,1,11,27,93,3,137,11
,"Rate Per 100,000",,0,8.4,4.2,46.6,114.6,394.8,12.7,581.6,0
,Number of Clearances,,0,4,1,7,10,34,3,59,0
,Percent Cleared,,0,200,100,350,156,147,200,179,0
,Number of Arrests,,0,0,0,5,8,17,0,30,0
NJ0032300,MOORESTOWN PD,20510,,,,,,,,,
,Number of Offenses,,0,3,4,11,24,166,10,218,12
,"Rate Per 100,000",,0,14.7,19.6,53.7,117,809.3,48.8,1062.9,0
,Number of Clearances,,0,0,2,7,0,35,0,44,0
,Percent Cleared,,0,0,200,140,0,83,0,81,0
,Number of Arrests,,0,0,1,5,3,33,1,43,0
NJ0032400,MOUNT HOLLY PD,9658,,,,,,,,,
,Number of Offenses,,0,7,6,10,13,139,5,180,10
,"Rate Per 100,000",,0,72.5,62.1,103.6,134.7,1439.2,51.8,1863.7,0
,Number of Clearances,,0,0,1,8,3,11,1,24,0
,Percent Cleared,,0,0,50,167,60,30,50,49,0
,Number of Arrests,,0,1,3,12,7,14,1,38,0
NJ0032500,MOUNT LAUREL TWP PD,41629,,,,,,,,,
,Number of Offenses,,1,14,16,21,44,491,26,613,11
