,,,,,,,,,,PAGE: 14,
<< Back to Document Map,,,,,,,,,,,
,,,,,,,,,,,
ORINumber,Agency,Population,Murder,Rape,Robbery,Assault,Burglary,Larceny,Auto Theft,Total,Months
,,,,,,,,,,,
,Percent Cleared,,0,0,0,0,167,25,100,97,0
,Number of Arrests,,0,0,0,0,6,2,1,9,0
NJ0141600,LINCOLN PARK PD,10308,,,,,,,,,
,Number of Offenses,,0,0,0,2,8,32,6,48,12
,"Rate Per 100,000",,0,0,0,19.4,77.6,310.4,58.2,465.6,0
,Number of Clearances,,0,0,0,3,4,10,1,18,0
,Percent Cleared,,0,0,0,200,192,128,50,150,0
,Number of Arrests,,0,0,0,1,2,9,0,12,0
NJ0143000,LONG HILL TWP PD,8587,,,,,,,,,
,Number of Offenses,,0,1,0,2,3,40,2,48,12
,"Rate Per 100,000",,0,11.6,0,23.2,34.9,465.8,23.3,559,0
,Number of Clearances,,0,0,0,1,2,11,0,14,0
,Percent Cleared,,0,0,0,100,100,96,0,109,0
,Number of Arrests,,0,0,0,2,6,9,0,17,0
NJ0141700,MADISON PD,15832,,,,,,,,,
,Number of Offenses,,0,0,0,1,11,52,7,71,12
,"Rate Per 100,000",,0,0,0,6.3,69.3,328.4,44.1,448.5,0
,Number of Clearances,,0,0,0,1,0,4,0,5,0
,Percent Cleared,,0,0,0,100,0,31,0,29,0
,Number of Arrests,,0,0,0,1,0,5,0,6,0
NJ0141800,MENDHAM BORO PD,4905,,,,,,,,,
,Number of Offenses,,0,0,0,0,1,14,5,20,12
,"Rate Per 100,000",,0,0,0,0,20.4,285.4,102,407.7,0
,Number of Clearances,,0,0,0,0,0,0,0,0,0
,Percent Cleared,,0,0,0,0,0,0,0,0,0
,Number of Arrests,,0,0,0,2,0,0,0,2,0
NJ0141900,MENDHAM TWP PD,5757,,,,,,,,,
,Number of Offenses,,0,0,0,1,3,6,2,12,12
,"Rate Per 100,000",,0,0,0,17.4,52.1,104.2,34.8,208.4,0
,Number of Clearances,,0,0,0,1,1,0,0,2,0
,Percent Cleared,,0,0,0,100,50,0,0,29,0
,Number of Arrests,,0,0,0,1,1,0,0,2,0
NJ0142000,MINE HILL TWP PD,3534,,,,,,,,,
,Number of Offenses,,0,0,1,1,3,8,1,14,12
,"Rate Per 100,000",,0,0,28.3,28.3,84.9,226.4,28.3,396.2,0
,Number of Clearances,,0,0,0,2,2,4,0,8,0
,Percent Cleared,,0,0,0,200,100,175,0,250,0
,Number of Arrests,,0,0,0,2,2,2,0,6,0
NJ0142100,MONTVILLE TWP PD,21396,,,,,,,,,
,Number of Offenses,,0,0,0,4,11,137,24,176,12
,"Rate Per 100,000",,0,0,0,18.7,51.3,640.3,112.2,822.6,0
,Number of Clearances,,0,0,0,3,0,12,0,15,0
,Percent Cleared,,0,0,0,200,0,37,0,35,0
,Number of Arrests,,0,0,0,1,12,9,0,22,0
NJ0148900,MORRIS CO PROSECUTOR' S OFFICE,0,,,,,,,,,
,Number of Offenses,,0,0,0,0,0,0,0,0,12
,"Rate Per 100,000",,0,0,0,0,0,0,0,0,0
,Number of Clearances,,0,0,0,0,0,0,0,0,0
,Percent Cleared,,0,0,0,0,0,0,0,0,0
,Number of Arrests,,0,0,0,0,0,6,0,6,0
NJ0140000,MORRIS CO SHERIFF'S DEPT,0,,,,,,,,,
,Number of Offenses,,0,0,0,0,0,0,0,0,12
,"Rate Per 100,000",,0,0,0,0,0,0,0,0,0
,Number of Clearances,,0,0,0,0,0,0,0,0,0
,Percent Cleared,,0,0,0,0,0,0,0,0,0
,Number of Arrests,,0,0,0,0,0,0,0,0,0
NJ0149100,MORRIS COUNTY PARK PD,0,,,,,,,,,
,Number of Offenses,,0,0,0,0,1,15,0,16,12
,"Rate Per 100,000",,0,0,0,0,0,0,0,0,0
,Number of Clearances,,0,0,0,0,1,1,0,2,0
,Percent Cleared,,0,0,0,0,100,20,0,33,0
,Number of Arrests,,0,0,0,0,1,1,0,2,0
NJ0142300,MORRIS PLAINS PD,5509,,,,,,,,,
,Number of Offenses,,0,0,0,2,3,65,3,73,12
,"Rate Per 100,000",,0,0,0,36.4,54.6,1179.8,54.5,1325,0
,Number of Clearances,,0,0,0,2,0,25,1,28,0
,Percent Cleared,,0,0,0,200,0,153,50,155,0
,Number of Arrests,,0,0,0,2,0,25,4,31,0
NJ0142200,MORRIS TWP PD,22183,,,,,,,,,
,Number of Offenses,,0,0,0,8,22,70,4,104,12
,"Rate Per 100,000",,0,0,0,36,99.1,315.5,18,468.8,0
,Number of Clearances,,0,0,0,4,7,8,0,19,0
,Percent Cleared,,0,0,0,150,140,43,0,79,0
,Number of Arrests,,0,0,0,3,6,12,1,22,0
NJ0142400,MORRISTOWN PD,18860,,,,,,,,,
,Number of Offenses,,0,5,9,27,9,157,4,211,12
,"Rate Per 100,000",,0,26.5,47.7,143.1,47.7,832.5,21.2,1118.7,0
,Number of Clearances,,0,3,1,14,1,18,1,38,0
,Percent Cleared,,0,25,50,221,33,48,100,73,0
,Number of Arrests,,1,3,3,16,3,21,2,49,0
NJ0142600,MOUNT ARLINGTON BORO PD,5914,,,,,,,,,
,Number of Offenses,,0,0,0,0,3,23,1,27,12
,"Rate Per 100,000",,0,0,0,0,50.7,388.9,16.9,456.5,0
,Number of Clearances,,0,0,0,0,1,4,1,6,0
,Percent Cleared,,0,0,0,0,0,73,100,98,0
,Number of Arrests,,0,0,0,0,1,3,3,7,0
NJ0142700,MOUNT OLIVE TWP PD,28994,,,,,,,,,
,Number of Offenses,,0,5,3,6,18,84,1,117,11
,"Rate Per 100,000",,0,17.2,10.3,20.5,61.9,289.8,3.4,403.5,0
,Number of Clearances,,0,3,3,5,1,31,0,43,0
,Percent Cleared,,0,150,200,367,14,144,0,147,0
,Number of Arrests,,0,1,4,8,3,36,0,52,0
NJ0142500,MOUNTAIN LAKES PD,4308,,,,,,,,,
,Number of Offenses,,0,0,0,0,7,13,7,27,11
,"Rate Per 100,000",,0,0,0,0,162.5,301.7,162.5,626.7,0
,Number of Clearances,,0,0,0,0,0,0,0,0,0
,Percent Cleared,,0,0,0,0,0,0,0,0,0
,Number of Arrests,,0,0,0,0,0,0,0,0,0
NJ0142800,NETCONG BORO PD,3182,,,,,,,,,
,Number of Offenses,,0,5,0,6,2,25,1,39,12
,"Rate Per 100,000",,0,157.2,0,188.6,62.8,785.7,31.4,1225.6,0
,Number of Clearances,,0,5,0,5,1,4,0,15,0
,Percent Cleared,,0,200,0,267,100,72,0,143,0
,Number of Arrests,,0,5,0,3,2,4,0,14,0
NJ0142900,PARSIPPANY-TROY HILLS PD,52447,,,,,,,,,
