,,,,,,,,,,PAGE: 11,
<< Back to Document Map,,,,,,,,,,,
,,,,,,,,,,,
ORINumber,Agency,Population,Murder,Rape,Robbery,Assault,Burglary,Larceny,Auto Theft,Total,Months
,,,,,,,,,,,
,Number of Clearances,,0,0,0,11,6,29,0,46,0
,Percent Cleared,,0,0,0,533,61,63,0,75,0
,Number of Arrests,,0,1,1,9,8,28,0,47,0
NJ011509E,PRINCETON UNIVERSITY POLICE,0,,,,,,,,,
,Number of Offenses,,0,0,1,1,5,179,37,223,12
,"Rate Per 100,000",,0,0,0,0,0,0,0,0,0
,Number of Clearances,,0,0,0,1,0,20,1,22,0
,Percent Cleared,,0,0,0,100,0,43,9,40,0
,Number of Arrests,,0,0,0,1,0,7,1,9,0
NJ0111200,ROBBINSVILLE TOWNSHIP POLICE,14710,,,,,,,,,
,Number of Offenses,,0,2,0,0,6,43,2,53,12
,"Rate Per 100,000",,0,13.6,0,0,40.8,292.4,13.6,360.4,0
,Number of Clearances,,0,1,0,0,2,9,1,13,0
,Percent Cleared,,0,50,0,0,67,39,100,62,0
,Number of Arrests,,0,0,0,8,7,3,2,20,0
NJ0111100,TRENTON PD,83753,,,,,,,,,
,Number of Offenses,,15,68,300,551,361,1143,246,2684,12
,"Rate Per 100,000",,18,81.2,358.2,657.9,431,1364.7,293.7,3204.6,0
,Number of Clearances,,9,28,65,290,52,122,10,576,0
,Percent Cleared,,274,157,91,214,60,43,18,87,0
,Number of Arrests,,13,25,65,262,51,88,11,515,0
NJ0111300,WEST WINDSOR TWP PD,28277,,,,,,,,,
,Number of Offenses,,0,0,4,7,46,259,5,321,12
,"Rate Per 100,000",,0,0,14.1,24.7,162.7,916,17.7,1135.2,0
,Number of Clearances,,0,0,4,7,1,59,0,71,0
,Percent Cleared,,0,0,300,300,9,91,0,89,0
,Number of Arrests,,0,0,6,6,21,94,0,127,0
,County Totals - Mercer County,,,,,,,,,,
,Population,370436,,,,,,,,,
,Number of Offenses,,17,105,373,809,833,3702,479,6318,0
,"Rate Per 100,000",,4.7,28.9,102.2,223.4,228.4,1017.1,131.9,1736.8,0
,Number of Clearances,,11,41,85,503,94,515,32,1281,0
,Percent Cleared,,282,153,93,251,50,58,30,84,0
,Number of Arrests,,16,37,97,404,141,590,28,1313,0
